PONUMBERPREFIX,PONUMBER,VENDORCODE,ORDERTYPE,WORKFLOWSTATUS,REENCUMBER,ACQUNITIDS,SUBSCRIPTIONFROM,SUBSCRIPTIONTO,RENEWALDATE,ACQUISITIONMETHOD,PAYMENTSTATUS,REFERENCENO,ORDERFORMAT,REQUESTOR,Z68_OPEN_DATE,Z68_ORDER_DATE,QUANTITYX,LISTUNITPRICE,Z68_ORDER_STATUS_DATE_X,Z13_TITLE,AUTHOR,Z68_ISBN,notes,checkinItems,manualPo,isSubscription,orderFormat,materialType,closeReason,closeReasonNote,paymentStatus,receiptStatus
AC,44328801,ACCAMUP,ongoing,Pending,true,AC,19991206,20991231,0,Purchase,P,,,"Vogel, Jonathan M.",19991206,19930405,1,123.60,,THE CAMBRIDGE EDITION OF THE WORKS OF IMMANUEL KANT IN TRANSLATION.,"Kant, Immanuel, 1724-1804.",,fund name: F-SO-2022,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44334382,ACH,ongoing,Pending,true,AC,0,20991231,0,Purchase,P,LAS1016,,"Brandes, Ute T",19991229,19991229,1,159.13,,Werke und Briefe : kritische Ausgabe / Else Lasker-Schüler ; im Auftrag des Franz Rosenzweig-Zentru,"Lasker-Schüler, Else, 1869-1945.",,"library note: she died in 1945, v. 10 only =1940, more to come; fund name: F-GEN-2011",Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44814963,ACE,ongoing,Pending,true,AC,20030404,20991231,20991231,Purchase,P,RB805010001392736013,,,20030312,20030312,1,90.08,,Higher education directory.,,1537-7458,library note: print; fund name: S-REF-2022; vendor note: //begin 2003- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44555246,ACE,ongoing,Pending,true,AC,20010727,20991231,20991231,Purchase,P,RB805010001637859182,,,20010727,20010727,1,246.00,,Nineteenth-century literature.,,1067-8352,library note: Online; fund name: S-ELEC-2022; vendor note: //begin 2001-,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
AC,45305626,ACE-DAT,ongoing,Pending,true,AC,0,20991231,20991231,Purchase,P,RB805010001603341025,,,20060503,20060503,1,4999.62,,The music index online.,,1537-0410,library note: Online; fund name: S-MUSIC-2022; vendor note: //begin Jan 2007- and renew,Independent order and receipt quantity,True,True,electronic,Database,,,,
AC,2921,ACLYRASIS,ongoing,Pending,true,AC,20060701,20991230,0,Purchse,P,,,"Bridegam, Willis E",20061114,20061114,1,1725.00,,LYRASIS MEMBERSHIP.,LYRASIS.,,library note: membership; fund name: S-GEN-2022,Independent order and receipt quantity,True,False,electronic,Admin,,,,
AC,44611444,ACOUP,ongoing,Pending,true,AC,20020312,20991231,20991231,Purchase,P,,,,20011218,20011218,1,391.40,,The world Shakespeare bibliography online / edited by James L. Harner.,,,library note: Online ; Acct #: 1848; fund name: S-REFELE-2022; vendor note: //begin 2002-,Independent order and receipt quantity,True,True,electronic,Database,,,,
AC,4532153X,ACISR,ongoing,Pending,true,AC,20050705,20991231,20991231,Purchase,P,,,,20060621,20060621,1,2039.40,,ICPSR data archive.,,,"library note: pay April invoice now, white our period July-June; fund name: S-ECOND-2022; vendor note: begin 7/1-06- and renew",Independent order and receipt quantity,True,True,electronic,Database,,,,
AC,44534024,ACE,ongoing,Pending,true,AC,20010727,20991231,20991231,Purchase,P,RB805010001500379326,,,20010606,20010606,1,47.69,,Jubilat.,,1529-0999,library note: print; fund name: S-ENG-2022; vendor note: //begin v.1 (2000) (or no.1)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44307159,ACE,ongoing,Pending,true,AC,19991117,20991231,20991231,Purchase,P,RB805010001647224161,,,19991011,19991011,1,100.69,,Nueva luz.,,0887-5855,library note: print subs; fund name: S-AMER-2022; vendor note: //Begin with current volume- and renew (647-224-161),Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44100140,ACE,ongoing,Pending,true,AC,19950614,20991231,20991231,Purchase,P,RB805010001531200020,,,19980526,19980526,1,45.50,,Living blues.,,0024-5232,library note: print; fund name: S-BLACK-2022; vendor note: //Begin no.143 (Jan/Feb 1999)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,45159919,ACYUK-SO,ongoing,Pending,true,AC,20050526,20991231,0,Purchase,P,,,"Caplan, Jay L.",20050526,20061106,1,432.09,,The complete works of Voltaire / [edited by Theodore Besterman and others].,"Voltaire, 1694-1778, author.",,fund name: F-SO-2022,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44541430,ACPEPP,ongoing,Pending,true,AC,20010621,20991231,0,Purchase,P,,,"Beebe, Jane A.",20140502,20140502,1,527.72,,"Sämtliche Werke / Alban Berg ; Editionsleitung, Rudolf Stephan ; [Mitarbeit, Regina Busch] ; heraus","Berg, Alban, 1885-1935.",,"library note: Separatum done as cat seps have own checkin as paid on collective, pay invoices here; fund name: F-SO-2022",Independent order and receipt quantity,True,False,physical,Book,,,,
AC,65233,ACPEPP,ongoing,Pending,true,AC,20010621,20991231,0,Purchase,P,,,"Beebe, Jane A.",20100716,20100816,1,22.49,,"Sämtliche Werke / Alban Berg ; Editionsleitung, Rudolf Stephan ; [Mitarbeit, Regina Busch] ; heraus","Berg, Alban, 1885-1935.",370240175X,library note: Separatum done as cat seps pay invoices on collective order po#44541430 and see Acq Lib to set up subs. checkin; fund name: F-SO-2022,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44062357,ACYSO,ongoing,Pending,true,AC,19980312,20991231,0,Purchase,P,S6004401,,,19980312,19980312,1,35.50,,CARUS MATHEMATICAL MONOGRAPHS.,,,library note: Mathematics Department; fund name: F-SO-2022; vendor note: //2002+ and renew,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44047812,ACYUK-SO,ongoing,Pending,true,AC,19950410,20991231,20991231,Purchase,P,,,,19980216,19980216,1,67.65,,"Anglo-Saxon studies in archaeology and history / edited by Sonia Chadwick Hawkes, David Brown and Ja",,,library note: print; fund name: S-ENG-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,27008,ACE,ongoing,Pending,true,AC,20080101,20991231,20991231,Purchase,P,RB805010001942596164,,"Trumble, Paul M.",20080414,20080414,1,653.17,,The Washington quarterly.,,1530-9177,library note: Online (2012 review); fund name: S-POLI-2022,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
AC,44121933,ACLEXIS,ongoing,Pending,true,AC,19980707,20991231,20991231,Purchase,P,pay to Matthew Bender,,,19980707,19980707,1,2729.32,,"Shepard's acts and cases by popular names, federal and state.",,,library note: print; incl. bd vols (publ. every 6 years); fund name: S-REF-2022; vendor note: //Begin Feb. 1999- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44123115,ACE,ongoing,Pending,true,AC,19950614,20991231,20991231,Purchase,P,RB805010001846602738,,,19980708,19980708,1,197.22,,Sruti.,,0970-7816,library note: print; fund name: S-MUSIC-2022; vendor note: //Begin no.172 (1999)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44351197,ACW-MN,ongoing,Pending,true,AC,20000128,20991231,20991231,Purchase,P,,,,20000128,20000128,1,215.29,,West's analysis of American law.,,,library note: print; fund name: S-REF-2022; vendor note: //Begin 2000- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44121003,ACE,ongoing,Pending,true,AC,19950411,20991231,20991231,Purchase,P,RB805010001820034007,,,19980707,19980707,1,137.38,,Simiolus : Netherlands quarterly for the history of art.,,0037-5411,library note: print; fund name: S-ART-2022; vendor note: //Begin v.26 (1998)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44047605,ACGIFT,ongoing,Pending,true,AC,19950410,20991231,20991231,Gift,P,,,"Trumble, Paul M.",19980216,20140110,6,5.77,,The Amherst College OLIO.,Amherst College.,,"library note: 6 copies free to Lib, in Oct contact olio@amherst.edu; Acq Lib librarian needs to get 1 copy for digitization and ingest into Repository 4c items added see checkin; fund name: S-GEN-2022; vendor note: in Oct contact Olio",Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44557073,ACNERL,ongoing,Pending,true,AC,20010803,20991231,20991231,Purchase,P,RB80501001803595818,,,20010803,20010803,1,5700.84,,Science.,,1095-9203,library note: Online; fund name: S-ELEC-2022; vendor note: //begin 2001-; changed to ebsco 2019,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
AC,44268282,ACE,ongoing,Pending,true,AC,19990712,20991231,20991231,Purchase,P,RB805010001724474051,,,19990712,19990712,1,1733.69,,Proceedings of the National Academy of Sciences of the United States of America.,,1091-6490,library note: Online (2012 review); fund name: S-BIOL-2022; vendor note: //Begin 1999- and renew,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
AC,44260520,ACACADE,ongoing,Pending,true,AC,19990624,20991231,0,Purchase,P,,,"Czap, Peter",19990624,19911209,1,141.09,,Documents of Soviet history / edited by Rex A. Wade.,,,library note: v.10 nyp 5/2019 (last one recd 2016); fund name: F-SO-2022,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44369311,ACAUX,ongoing,Pending,true,AC,20000313,20991231,0,Purchase,P,,,"Cheyette, Fredric L",20000313,19910712,1,90.00,,Histoire du christianisme des origines à nos jours / sous la direction de Jean-Marie Mayeur [and ot,,,,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,4404138X,ACE,ongoing,Pending,true,AC,19941214,20991231,20991231,Purchase,P,RB805010001036865368,,,19980205,19980205,1,80.55,,American Art.,,1073-9300,library note: was P+O; beginning 2018 Print = DDP ($79) with Online = Complete Chicago Package (EBSCO); e_note: was P+O; beginning 2018 Print = DDP ($79) with Online = Complete Chicago Package (EBSCO); fund name: S-ART-2022; vendor note: //Begin v.13 (1999)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44258240,ACCAMUP,ongoing,Pending,true,AC,19990615,20991231,20991231,Purchase,P,,,,19990615,19950202,1,100.00,,The Cambridge history of the English language / edited by Richard M. Hogg.,,,library note: Kasper dup set of v.1-6 sent by CUP and returned;acct will be credited 1/02ss,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44052546,ACE,ongoing,Pending,true,AC,19950417,20991231,20991231,Purchase,P,RB805010001090837923,,,19980223,19980223,1,198.43,,Athenäum.,,0940-516X,library note: print; fund name: S-GERM-2022; vendor note: //Begin v.7 (1997)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44125896,ACE,ongoing,Pending,true,AC,19950412,20991231,20991231,Purchase,P,RB805010001936508944,,,19980715,19980715,1,90.08,,Visual arts research.,,0736-0770,library note: print; fund name: S-ART-2022; vendor note: //Begin v.25 (1999)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44263181,ACYSO,ongoing,Pending,true,AC,19990629,20991231,0,Purchase,P,,,,19990629,19990222,1,253.23,,Photii Patriarchae Lexicon / edidit Christos Theodoridis.,"Photius I, Saint, Patriarch of Constantinople, approximately 820-approximately 891.",,library note: Hague; fund name: F-SO-2022,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44261172,ACEASTVIEW,ongoing,Pending,true,AC,19990627,20991230,0,Purchase,P,,,"Rabinowitz, Stanley J",19990627,20070208,1,106.09,,Rossiĭskai͡a evreĭskai͡a ėnt͡siklopedii͡a / glavnyĭ redaktor G.G. Branover.,,,"library note: for CRC, we do as added vol cat then to SS to shelve; no checkin; fund name: F-SO-2012",Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44050707,ACYSO,ongoing,Pending,true,AC,20030414,20991231,0,Purchase,P,S0088112,,,19980219,19980219,1,311.51,,APPROACHES TO TEACHING WORLD LITERATURE.,,,library note: English Department; fund name: F-SO-2022,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44038434,ACB-M,ongoing,Pending,true,AC,19980202,20991231,0,Purchase,P,E3403528,,,19980202,19980202,1,75.00,,Actes du ... Congrès national des sociétés historiques et scientifiques. Section Histoire médié,Congrès national des sociétés historiques et scientifiques.,,library note: Librarian,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,40231,ACE,ongoing,Pending,true,AC,20090101,20991231,20991231,Purchase,P,,,,20090209,20210716,1,0.00,,Materiali e discussioni per l'analisi dei testi classici.,,1724-1693,library note: P+O; print cw order; invoicing see online PO 44042930; fund name: S-CLASS-2021,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44042954,ACE,ongoing,Pending,true,AC,19980413,20991231,20991231,Purchase,P,RB805010001638232405,,,19980206,19980206,1,90.94,,Nka.,,1075-7163,library note: print; fund name: S-ART-2022; vendor note: //Begin current vol for 1998- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44043077,ACH,ongoing,Pending,true,AC,19980715,20991231,0,Purchase,P,,,"Sandler, Stephanie",19980206,19980206,1,268.53,,Wiener slawistischer Almanach. Sonderband.,,,fund name: F-SO-2022,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44058901,ACE,ongoing,Pending,true,AC,19980127,20991231,20991231,Purchase,P,RB805010001146015003,,,19980306,20110531,1,213.28,,"Bulletin analytique d'histoire romaine / Université de Strasbourg, Groupe de recherche d'histoire r",,0525-1044,library note: print; fund name: S-CLASS-2022; vendor note: //Begin 1996- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44043089,ACE,ongoing,Pending,true,AC,19980603,20991231,20991231,Purchase,P,RB805010001978654002,,,19980206,19980206,1,632.37,,Zeitschrift für Papyrologie und Epigraphik.,,0084-5388,library note: print; fund name: S-CLASS-2022; vendor note: //Begin current vol (1998)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44052133,ACBRIEF,ongoing,Pending,true,AC,19980707,20991231,20991231,Purchase,P,,,,19980223,19980223,1,50.00,,UNITED NATIONS PUBLICATIONS XIII.,,,"library note: Librarian    SEE SERIALS LIBRARIAN, FINDING NEW VENDOR;do not use credit card (ss 7/02)    Includes: Asia-Pacific population journal (OCLC: 15288841) Includes: Concise report on the world population s; vendor note: //Begin 1998- and renew",Independent order and receipt quantity,True,True,physical,Book,,,,
AC,45190525,ACDRAM,ongoing,Pending,true,AC,20050922,20991231,20991231,Purchase,P,,,,20050830,20050830,1,768.38,,DRAM.,,,library note: online; Charter rate- Small subs; fund name: S-MUSIC-2022; vendor note: //begin 2005,Independent order and receipt quantity,True,True,electronic,Streaming Audio,,,,
AC,44398189,ACH,ongoing,Pending,true,AC,20000517,20991231,0,Purchase,P,,,,20000517,19760701,1,154.50,,Deutsche Exilliteratur seit 1933 / hrsg. von John M. Spalek und Joseph Strelka.,,,library note: White; fund name: F-GEN-2011,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,45171397,ACAUX-A,ongoing,Pending,true,AC,20050927,20991231,0,Purchase,P,,,"GROESBECK, MARGARET",20050707,20061114,1,5081.12,,AMALIVRE APPROVAL PLAN.,AMALIVRE.,,fund name: F-SO-2022,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44120795,ACYUK-SO,ongoing,Pending,true,AC,19980706,20991231,0,Purchase,P,E6401414,,,19980706,19980706,1,227.36,,Settimane di studio della Fondazione Centro italiano di studi sull'alto Medioevo.,,,library note: History Department | classed separately; fund name: F-SO-2022,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,40210,ACE,ongoing,Pending,true,AC,20090101,20991231,20991231,Purchase,P,RB805010001741213029,,,20090209,20090209,1,0.00,,Quaderni urbinati di cultura classica.,,1724-1901,library note: P+O; print cw order ; invoicing see online PO 44114631; fund name: S-CLASS-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44264914,ACH,ongoing,Pending,true,AC,19990703,20991231,0,Purchase,P,,,,19990703,19840813,1,238.60,,[Opere] / Antonio Vivaldi.,"Vivaldi, Antonio, 1678-1741.",,library note: Music Librarian  added volumes; fund name: F-SO-2022,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44265311,ACYUK-SO,ongoing,Pending,true,AC,19990705,20991231,0,Purchase,P,E5136146,,"Beebe, Jane A",19990705,19590204,1,98.52,,The works of Henry Purcell.,"Purcell, Henry, 1659-1695.",,"library note: complete in 33v?; fund name: F-SO-2022; vendor note: // v.1, 6, 16, 18, 21, 22B?, 23, 29",Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44087883,ACE,ongoing,Pending,true,AC,19950202,20991231,20991231,Purchase,P,RB805010001446065708,,,19980505,19980505,1,71.02,,The International review of African American art.,,1045-0920,library note: print; fund name: S-ART-2022; vendor note: //Begin v.15 (1998)- and renew,Independent order and receipt quantity,True,True,physical,Serial,,,,
AC,44260374,ACCHICAGODIST,ongoing,Pending,true,AC,19990624,20991231,20991231,Purchase,P,,,,19990624,19680321,1,53.04,,"The papers of Andrew Johnson / editors, LeRoy P. Graf and Ralph W. Haskins ; editorial associates, H","Johnson, Andrew, 1808-1875.",,library note: Librarian; fund name: E-CALMUS(F-GEN)-2012,Independent order and receipt quantity,True,False,physical,Book,,,,
AC,44987079,ACM-C,ongoing,Pending,true,AC,20040408,20991231,0,Purchase,P,,,,20040408,20131030,1,145.00,,"Correspondence of James K. Polk / Herbert Weaver, editor ; Paul H. Bergeron, associate editor.","Polk, James K. (James Knox), 1795-1849.",,fund name: F-SO-2022; vendor note: v.11 (2004)+,Independent order and receipt quantity,True,False,physical,Book,,,,
